id,review,aspect,sentiment
2400,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,sweet_basil_fried_tofu,positive
2400,Their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,peanut_sauce,positive
3171,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,toasting,negative
2998,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",food,positive
2998,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",garden,positive
2998,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",place,positive
1627,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,positive
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",food,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",waiter,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",wine,negative
739,"The food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.",meal,neutral
2492,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",chicken,positive
2492,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",steak,positive
2492,"The chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.",lamb_sandwhich,positive
2390,We saw them heating up at least one frozen item though I'm not sure which dim sum dish it was.,dim_sum_dish,negative
3467,No you're going to go back because the food was good.,food,positive
334,The food was great and the service was even better.,food,positive
334,The food was great and the service was even better.,service,positive
1558,"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",rice,positive
1558,"While this can hardly be called a restaurant, it is possibly the best deal in Manhatten: $4 for a plate heaped with rice and 2-3 entrees.",entrees,positive
913,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,traditional_french_decour,positive
913,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,hall,negative
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,fish,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,sushi_chef,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,wasabi,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,soy_sauce,positive
3003,The fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,sea_salt,positive
3583,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers,negative
3581,My son and his girlfriend both wanted cheeseburgers and they were huge!,cheeseburgers,positive
2435,I really recommend the very simple Unda (Egg) rolls.,unda_(egg)_rolls,positive
943,Very good wine choices.,wine_choices,positive
2516,"This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.",jazz,positive
3647,We were seated and ignored by waitstaff.,waitstaff,negative
784,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",lazy_susans,positive
784,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",tables,positive
1540,They showed up 15 minutes after the tuna melt.,tuna,positive
1980,"Tasty steak, pork loin, the works.",steak,positive
1980,"Tasty steak, pork loin, the works.",pork_loin,positive
292,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,table,neutral
292,I went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,wait,negative
687,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,setting,positive
687,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,service,positive
732,"The burger was great, also.",burger,positive
1508,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",discount,negative
1508,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",service,negative
705,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",portions,positive
705,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",food,positive
1610,The pizza was great.,pizza,positive
1139,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,edamame_pureed,positive
1808,"however, it's the service that leaves a bad taste in my mouth.",service,negative
2933,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",specials,neutral
2226,The price was extremely reasonable for the appetizers and food we ate.,price,positive
2226,The price was extremely reasonable for the appetizers and food we ate.,appetizers,positive
2226,The price was extremely reasonable for the appetizers and food we ate.,food,positive
2066,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian_dishes,negative
2066,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",non-veg_selections,positive
3362,Kenny the owner is always there and he treats my family like we are part of his family.,owner,positive
